"name","pos"
"4474_France_1974",228
"4474_France_1974",234
"4474_France_1974",248
"4474_France_1974",279
"4474_France_1974",322
"4474_France_1974",333
"4474_France_1974",335
"4474_France_1974",344
"4474_France_1974",349
"4474_France_1974",351
"476_France_1976",9
"476_France_1976",24
"476_France_1976",26
"476_France_1976",85
"476_France_1976",86
"476_France_1976",88
"476_France_1976",113
"476_France_1976",182
"476_France_1976",185
"476_France_1976",191
"476_France_1976",198
"476_France_1976",203
"476_France_1976",234
"476_France_1976",236
"476_France_1976",349
"476_France_1976",351
"476_France_1976",377
"53G_Korea_2000",9
"53G_Korea_2000",17
"53G_Korea_2000",24
"53G_Korea_2000",41
"53G_Korea_2000",62
"53G_Korea_2000",113
"53G_Korea_2000",144
"53G_Korea_2000",147
"53G_Korea_2000",168
"53G_Korea_2000",182
"53G_Korea_2000",185
"53G_Korea_2000",194
"53G_Korea_2000",198
"53G_Korea_2000",227
"53G_Korea_2000",234
"53G_Korea_2000",238
"53G_Korea_2000",252
"53G_Korea_2000",254
"53G_Korea_2000",257
"53G_Korea_2000",286
"53G_Korea_2000",338
"53G_Korea_2000",351
"53G_Korea_2000",367
"53G_Korea_2000",382
"54178_Sweden_1945",9
"54178_Sweden_1945",24
"54178_Sweden_1945",29
"54178_Sweden_1945",58
"54178_Sweden_1945",113
"54178_Sweden_1945",132
"54178_Sweden_1945",137
"54178_Sweden_1945",143
"54178_Sweden_1945",153
"54178_Sweden_1945",160
"54178_Sweden_1945",174
"54178_Sweden_1945",182
"54178_Sweden_1945",183
"54178_Sweden_1945",198
"54178_Sweden_1945",208
"54178_Sweden_1945",231
"54178_Sweden_1945",290
"54178_Sweden_1945",372
"54179_Sweden_1944",9
"54179_Sweden_1944",16
"54179_Sweden_1944",24
"54179_Sweden_1944",34
"54179_Sweden_1944",113
"54179_Sweden_1944",182
"54179_Sweden_1944",196
"54179_Sweden_1944",198
"54179_Sweden_1944",219
"54179_Sweden_1944",246
"54179_Sweden_1944",264
"54179_Sweden_1944",327
"54179_Sweden_1944",346
"54179_Sweden_1944",351
"54181_Sweden_1945",9
"54181_Sweden_1945",16
"54181_Sweden_1945",24
"54181_Sweden_1945",34
"54181_Sweden_1945",75
"54181_Sweden_1945",113
"54181_Sweden_1945",182
"54181_Sweden_1945",196
"54181_Sweden_1945",198
"54181_Sweden_1945",219
"54181_Sweden_1945",327
"54181_Sweden_1945",351
"54184_Sweden_1945",9
"54184_Sweden_1945",16
"54184_Sweden_1945",24
"54184_Sweden_1945",34
"54184_Sweden_1945",101
"54184_Sweden_1945",113
"54184_Sweden_1945",182
"54184_Sweden_1945",196
"54184_Sweden_1945",198
"54184_Sweden_1945",219
"54184_Sweden_1945",327
"54184_Sweden_1945",351
"54185_Denmark_1945",9
"54185_Denmark_1945",16
"54185_Denmark_1945",24
"54185_Denmark_1945",34
"54185_Denmark_1945",113
"54185_Denmark_1945",182
"54185_Denmark_1945",196
"54185_Denmark_1945",198
"54185_Denmark_1945",219
"54185_Denmark_1945",327
"54185_Denmark_1945",351
"54190_Sweden_1945",9
"54190_Sweden_1945",16
"54190_Sweden_1945",24
"54190_Sweden_1945",34
"54190_Sweden_1945",113
"54190_Sweden_1945",182
"54190_Sweden_1945",196
"54190_Sweden_1945",198
"54190_Sweden_1945",219
"54190_Sweden_1945",327
"54190_Sweden_1945",351
"54210_Sweden_1943",9
"54210_Sweden_1943",16
"54210_Sweden_1943",24
"54210_Sweden_1943",34
"54210_Sweden_1943",83
"54210_Sweden_1943",113
"54210_Sweden_1943",182
"54210_Sweden_1943",196
"54210_Sweden_1943",198
"54210_Sweden_1943",219
"54210_Sweden_1943",327
"54210_Sweden_1943",351
"54213_France_1945",9
"54213_France_1945",16
"54213_France_1945",24
"54213_France_1945",34
"54213_France_1945",113
"54213_France_1945",182
"54213_France_1945",196
"54213_France_1945",198
"54213_France_1945",219
"54213_France_1945",327
"54213_France_1945",351
"54216_Sweden_1946",8
"54216_Sweden_1946",9
"54216_Sweden_1946",16
"54216_Sweden_1946",24
"54216_Sweden_1946",34
"54216_Sweden_1946",72
"54216_Sweden_1946",102
"54216_Sweden_1946",113
"54216_Sweden_1946",128
"54216_Sweden_1946",161
"54216_Sweden_1946",182
"54216_Sweden_1946",196
"54216_Sweden_1946",198
"54216_Sweden_1946",219
"54216_Sweden_1946",242
"54216_Sweden_1946",250
"54216_Sweden_1946",266
"54216_Sweden_1946",284
"54216_Sweden_1946",301
"54216_Sweden_1946",311
"54216_Sweden_1946",327
"54216_Sweden_1946",351
"54228_Sweden_1947",9
"54228_Sweden_1947",16
"54228_Sweden_1947",24
"54228_Sweden_1947",34
"54228_Sweden_1947",101
"54228_Sweden_1947",113
"54228_Sweden_1947",182
"54228_Sweden_1947",196
"54228_Sweden_1947",198
"54228_Sweden_1947",219
"54228_Sweden_1947",241
"54228_Sweden_1947",298
"54228_Sweden_1947",319
"54228_Sweden_1947",327
"54228_Sweden_1947",351
"54228_Sweden_1947",359
"54228_Sweden_1947",361
"5827_Madagascar_2000",9
"5827_Madagascar_2000",16
"5827_Madagascar_2000",24
"5827_Madagascar_2000",34
"5827_Madagascar_2000",113
"5827_Madagascar_2000",182
"5827_Madagascar_2000",196
"5827_Madagascar_2000",198
"5827_Madagascar_2000",219
"5827_Madagascar_2000",327
"5827_Madagascar_2000",347
"5827_Madagascar_2000",351
"658_France_1958",9
"658_France_1958",16
"658_France_1958",24
"658_France_1958",34
"658_France_1958",113
"658_France_1958",182
"658_France_1958",196
"658_France_1958",198
"658_France_1958",219
"658_France_1958",327
"658_France_1958",351
"8883_France_1983",9
"8883_France_1983",16
"8883_France_1983",24
"8883_France_1983",34
"8883_France_1983",100
"8883_France_1983",113
"8883_France_1983",182
"8883_France_1983",196
"8883_France_1983",198
"8883_France_1983",219
"8883_France_1983",327
"8883_France_1983",351
"970044_New",9
"970044_New",16
"970044_New",24
"970044_New",34
"970044_New",101
"970044_New",113
"970044_New",182
"970044_New",196
"970044_New",198
"970044_New",219
"970044_New",230
"970044_New",327
"970044_New",351
"9810267_Madagascar_1998",9
"9810267_Madagascar_1998",12
"9810267_Madagascar_1998",13
"9810267_Madagascar_1998",16
"9810267_Madagascar_1998",24
"9810267_Madagascar_1998",28
"9810267_Madagascar_1998",34
"9810267_Madagascar_1998",49
"9810267_Madagascar_1998",70
"9810267_Madagascar_1998",91
"9810267_Madagascar_1998",113
"9810267_Madagascar_1998",124
"9810267_Madagascar_1998",142
"9810267_Madagascar_1998",166
"9810267_Madagascar_1998",182
"9810267_Madagascar_1998",196
"9810267_Madagascar_1998",198
"9810267_Madagascar_1998",251
"9810267_Madagascar_1998",253
"9810267_Madagascar_1998",351
"9810267_Madagascar_1998",376
"9810267_Madagascar_1998",385
"988743_French",9
"988743_French",16
"988743_French",24
"988743_French",34
"988743_French",113
"988743_French",182
"988743_French",196
"988743_French",198
"988743_French",219
"988743_French",273
"988743_French",327
"988743_French",351
"989560_Madagascar_1998",9
"989560_Madagascar_1998",16
"989560_Madagascar_1998",24
"989560_Madagascar_1998",34
"989560_Madagascar_1998",113
"989560_Madagascar_1998",146
"989560_Madagascar_1998",182
"989560_Madagascar_1998",196
"989560_Madagascar_1998",198
"989560_Madagascar_1998",219
"989560_Madagascar_1998",246
"989560_Madagascar_1998",302
"989560_Madagascar_1998",320
"989560_Madagascar_1998",327
"989560_Madagascar_1998",351
"989560_Madagascar_1998",381
"998911_France_1999",9
"998911_France_1999",16
"998911_France_1999",24
"998911_France_1999",34
"998911_France_1999",113
"998911_France_1999",182
"998911_France_1999",196
"998911_France_1999",198
"998911_France_1999",218
"998911_France_1999",219
"998911_France_1999",327
"998911_France_1999",351
"CS14_Brazil_2001",9
"CS14_Brazil_2001",16
"CS14_Brazil_2001",24
"CS14_Brazil_2001",34
"CS14_Brazil_2001",113
"CS14_Brazil_2001",182
"CS14_Brazil_2001",196
"CS14_Brazil_2001",198
"CS14_Brazil_2001",219
"CS14_Brazil_2001",327
"CS14_Brazil_2001",351
"CS2_Brazil_1997",182
"CS20_Brazil_2002",9
"CS20_Brazil_2002",12
"CS20_Brazil_2002",13
"CS20_Brazil_2002",16
"CS20_Brazil_2002",24
"CS20_Brazil_2002",28
"CS20_Brazil_2002",34
"CS20_Brazil_2002",49
"CS20_Brazil_2002",70
"CS20_Brazil_2002",91
"CS20_Brazil_2002",113
"CS20_Brazil_2002",124
"CS20_Brazil_2002",142
"CS20_Brazil_2002",182
"CS20_Brazil_2002",196
"CS20_Brazil_2002",198
"CS20_Brazil_2002",251
"CS20_Brazil_2002",253
"CS20_Brazil_2002",351
"CS20_Brazil_2002",376
"CS20_Brazil_2002",385
"CS6_Brazil_2000",9
"CS6_Brazil_2000",24
"CS6_Brazil_2000",52
"CS6_Brazil_2000",104
"CS6_Brazil_2000",111
"CS6_Brazil_2000",113
"CS6_Brazil_2000",123
"CS6_Brazil_2000",133
"CS6_Brazil_2000",152
"CS6_Brazil_2000",163
"CS6_Brazil_2000",173
"CS6_Brazil_2000",182
"CS6_Brazil_2000",186
"CS6_Brazil_2000",189
"CS6_Brazil_2000",192
"CS6_Brazil_2000",198
"CS6_Brazil_2000",262
"CS6_Brazil_2000",274
"CS6_Brazil_2000",277
"CS6_Brazil_2000",278
"CS6_Brazil_2000",287
"CS6_Brazil_2000",313
"CS6_Brazil_2000",314
"CS6_Brazil_2000",331
"CS6_Brazil_2000",363
"CS7_Brazil_2000",9
"CS7_Brazil_2000",16
"CS7_Brazil_2000",24
"CS7_Brazil_2000",34
"CS7_Brazil_2000",113
"CS7_Brazil_2000",182
"CS7_Brazil_2000",196
"CS7_Brazil_2000",198
"CS7_Brazil_2000",219
"CS7_Brazil_2000",327
"CS7_Brazil_2000",351
"DE0115_HCMC_2000",9
"DE0115_HCMC_2000",16
"DE0115_HCMC_2000",24
"DE0115_HCMC_2000",34
"DE0115_HCMC_2000",113
"DE0115_HCMC_2000",182
"DE0115_HCMC_2000",196
"DE0115_HCMC_2000",198
"DE0115_HCMC_2000",219
"DE0115_HCMC_2000",327
"DE0115_HCMC_2000",351
"DE0127_HCMC_2000",9
"DE0127_HCMC_2000",16
"DE0127_HCMC_2000",24
"DE0127_HCMC_2000",34
"DE0127_HCMC_2000",113
"DE0127_HCMC_2000",182
"DE0127_HCMC_2000",196
"DE0127_HCMC_2000",198
"DE0127_HCMC_2000",219
"DE0127_HCMC_2000",327
"DE0127_HCMC_2000",351
"DE0127_HCMC_2000",356
"DE0199_HCMC_2000",9
"DE0199_HCMC_2000",12
"DE0199_HCMC_2000",13
"DE0199_HCMC_2000",16
"DE0199_HCMC_2000",24
"DE0199_HCMC_2000",28
"DE0199_HCMC_2000",32
"DE0199_HCMC_2000",34
"DE0199_HCMC_2000",49
"DE0199_HCMC_2000",70
"DE0199_HCMC_2000",91
"DE0199_HCMC_2000",113
"DE0199_HCMC_2000",124
"DE0199_HCMC_2000",142
"DE0199_HCMC_2000",166
"DE0199_HCMC_2000",182
"DE0199_HCMC_2000",196
"DE0199_HCMC_2000",198
"DE0199_HCMC_2000",251
"DE0199_HCMC_2000",253
"DE0199_HCMC_2000",265
"DE0199_HCMC_2000",351
"DE0199_HCMC_2000",376
"DE0199_HCMC_2000",385
"DE0248_HCMC_2000",9
"DE0248_HCMC_2000",16
"DE0248_HCMC_2000",24
"DE0248_HCMC_2000",34
"DE0248_HCMC_2000",99
"DE0248_HCMC_2000",113
"DE0248_HCMC_2000",182
"DE0248_HCMC_2000",196
"DE0248_HCMC_2000",198
"DE0248_HCMC_2000",219
"DE0248_HCMC_2000",269
"DE0248_HCMC_2000",327
"DE0248_HCMC_2000",351
"DE0295_HCMC_2000",9
"DE0295_HCMC_2000",16
"DE0295_HCMC_2000",24
"DE0295_HCMC_2000",34
"DE0295_HCMC_2000",113
"DE0295_HCMC_2000",182
"DE0295_HCMC_2000",196
"DE0295_HCMC_2000",198
"DE0295_HCMC_2000",219
"DE0295_HCMC_2000",327
"DE0295_HCMC_2000",351
"DE0303_HCMC_2000",9
"DE0303_HCMC_2000",16
"DE0303_HCMC_2000",24
"DE0303_HCMC_2000",34
"DE0303_HCMC_2000",113
"DE0303_HCMC_2000",182
"DE0303_HCMC_2000",196
"DE0303_HCMC_2000",198
"DE0303_HCMC_2000",219
"DE0303_HCMC_2000",327
"DE0303_HCMC_2000",351
"DE0306_HCMC_2000",9
"DE0306_HCMC_2000",24
"DE0306_HCMC_2000",29
"DE0306_HCMC_2000",44
"DE0306_HCMC_2000",93
"DE0306_HCMC_2000",113
"DE0306_HCMC_2000",132
"DE0306_HCMC_2000",135
"DE0306_HCMC_2000",137
"DE0306_HCMC_2000",138
"DE0306_HCMC_2000",139
"DE0306_HCMC_2000",153
"DE0306_HCMC_2000",160
"DE0306_HCMC_2000",165
"DE0306_HCMC_2000",174
"DE0306_HCMC_2000",182
"DE0306_HCMC_2000",183
"DE0306_HCMC_2000",198
"DE0306_HCMC_2000",208
"DE0306_HCMC_2000",243
"DE0306_HCMC_2000",256
"DE0306_HCMC_2000",285
"DE0306_HCMC_2000",290
"DE0306_HCMC_2000",293
"DE0306_HCMC_2000",308
"DE0306_HCMC_2000",310
"DE0306_HCMC_2000",330
"DE0306_HCMC_2000",366
"DE0306_HCMC_2000",371
"DE0306_HCMC_2000",372
"DE0306_HCMC_2000",373
"DE0330_HCMC_2000",9
"DE0330_HCMC_2000",16
"DE0330_HCMC_2000",24
"DE0330_HCMC_2000",34
"DE0330_HCMC_2000",99
"DE0330_HCMC_2000",113
"DE0330_HCMC_2000",182
"DE0330_HCMC_2000",196
"DE0330_HCMC_2000",198
"DE0330_HCMC_2000",219
"DE0330_HCMC_2000",327
"DE0330_HCMC_2000",351
"DE0427_HCMC_2000",9
"DE0427_HCMC_2000",16
"DE0427_HCMC_2000",24
"DE0427_HCMC_2000",34
"DE0427_HCMC_2000",113
"DE0427_HCMC_2000",182
"DE0427_HCMC_2000",196
"DE0427_HCMC_2000",198
"DE0427_HCMC_2000",219
"DE0427_HCMC_2000",327
"DE0427_HCMC_2000",351
"DE0477_HCMC_2000",5
"DE0477_HCMC_2000",9
"DE0477_HCMC_2000",24
"DE0477_HCMC_2000",42
"DE0477_HCMC_2000",71
"DE0477_HCMC_2000",73
"DE0477_HCMC_2000",77
"DE0477_HCMC_2000",95
"DE0477_HCMC_2000",109
"DE0477_HCMC_2000",113
"DE0477_HCMC_2000",116
"DE0477_HCMC_2000",118
"DE0477_HCMC_2000",170
"DE0477_HCMC_2000",175
"DE0477_HCMC_2000",182
"DE0477_HCMC_2000",198
"DE0477_HCMC_2000",211
"DE0477_HCMC_2000",215
"DE0477_HCMC_2000",226
"DE0477_HCMC_2000",229
"DE0477_HCMC_2000",255
"DE0477_HCMC_2000",270
"DE0477_HCMC_2000",271
"DE0477_HCMC_2000",281
"DE0477_HCMC_2000",282
"DE0477_HCMC_2000",292
"DE0477_HCMC_2000",318
"DE0477_HCMC_2000",325
"DE0477_HCMC_2000",329
"DE0477_HCMC_2000",351
"DE0477_HCMC_2000",353
"DE0477_HCMC_2000",364
"DE0477_HCMC_2000",369
"DE0489_HCMC_2000",9
"DE0489_HCMC_2000",14
"DE0489_HCMC_2000",24
"DE0489_HCMC_2000",29
"DE0489_HCMC_2000",40
"DE0489_HCMC_2000",51
"DE0489_HCMC_2000",113
"DE0489_HCMC_2000",122
"DE0489_HCMC_2000",132
"DE0489_HCMC_2000",137
"DE0489_HCMC_2000",153
"DE0489_HCMC_2000",160
"DE0489_HCMC_2000",174
"DE0489_HCMC_2000",176
"DE0489_HCMC_2000",182
"DE0489_HCMC_2000",183
"DE0489_HCMC_2000",198
"DE0489_HCMC_2000",199
"DE0489_HCMC_2000",208
"DE0489_HCMC_2000",235
"DE0489_HCMC_2000",258
"DE0489_HCMC_2000",290
"DE0489_HCMC_2000",321
"DE0489_HCMC_2000",372
"DE0490_HCMC_2000",9
"DE0490_HCMC_2000",24
"DE0490_HCMC_2000",29
"DE0490_HCMC_2000",93
"DE0490_HCMC_2000",113
"DE0490_HCMC_2000",132
"DE0490_HCMC_2000",135
"DE0490_HCMC_2000",137
"DE0490_HCMC_2000",138
"DE0490_HCMC_2000",139
"DE0490_HCMC_2000",153
"DE0490_HCMC_2000",160
"DE0490_HCMC_2000",165
"DE0490_HCMC_2000",174
"DE0490_HCMC_2000",182
"DE0490_HCMC_2000",183
"DE0490_HCMC_2000",198
"DE0490_HCMC_2000",208
"DE0490_HCMC_2000",243
"DE0490_HCMC_2000",256
"DE0490_HCMC_2000",285
"DE0490_HCMC_2000",290
"DE0490_HCMC_2000",293
"DE0490_HCMC_2000",308
"DE0490_HCMC_2000",310
"DE0490_HCMC_2000",330
"DE0490_HCMC_2000",366
"DE0490_HCMC_2000",372
"DE0490_HCMC_2000",373
"DE0579_HCMC_2001",9
"DE0579_HCMC_2001",16
"DE0579_HCMC_2001",24
"DE0579_HCMC_2001",34
"DE0579_HCMC_2001",113
"DE0579_HCMC_2001",167
"DE0579_HCMC_2001",182
"DE0579_HCMC_2001",196
"DE0579_HCMC_2001",198
"DE0579_HCMC_2001",219
"DE0579_HCMC_2001",237
"DE0579_HCMC_2001",327
"DE0579_HCMC_2001",351
"DE0611_HCMC_2001",2
"DE0611_HCMC_2001",3
"DE0611_HCMC_2001",9
"DE0611_HCMC_2001",10
"DE0611_HCMC_2001",19
"DE0611_HCMC_2001",22
"DE0611_HCMC_2001",24
"DE0611_HCMC_2001",26
"DE0611_HCMC_2001",43
"DE0611_HCMC_2001",47
"DE0611_HCMC_2001",76
"DE0611_HCMC_2001",86
"DE0611_HCMC_2001",88
"DE0611_HCMC_2001",113
"DE0611_HCMC_2001",119
"DE0611_HCMC_2001",121
"DE0611_HCMC_2001",130
"DE0611_HCMC_2001",158
"DE0611_HCMC_2001",159
"DE0611_HCMC_2001",182
"DE0611_HCMC_2001",185
"DE0611_HCMC_2001",187
"DE0611_HCMC_2001",198
"DE0611_HCMC_2001",209
"DE0611_HCMC_2001",213
"DE0611_HCMC_2001",220
"DE0611_HCMC_2001",224
"DE0611_HCMC_2001",225
"DE0611_HCMC_2001",228
"DE0611_HCMC_2001",234
"DE0611_HCMC_2001",239
"DE0611_HCMC_2001",248
"DE0611_HCMC_2001",279
"DE0611_HCMC_2001",322
"DE0611_HCMC_2001",333
"DE0611_HCMC_2001",335
"DE0611_HCMC_2001",344
"DE0611_HCMC_2001",349
"DE0611_HCMC_2001",351
"DE0654_HCMC_2001",6
"DE0654_HCMC_2001",9
"DE0654_HCMC_2001",11
"DE0654_HCMC_2001",16
"DE0654_HCMC_2001",24
"DE0654_HCMC_2001",34
"DE0654_HCMC_2001",54
"DE0654_HCMC_2001",68
"DE0654_HCMC_2001",92
"DE0654_HCMC_2001",113
"DE0654_HCMC_2001",131
"DE0654_HCMC_2001",154
"DE0654_HCMC_2001",182
"DE0654_HCMC_2001",196
"DE0654_HCMC_2001",198
"DE0654_HCMC_2001",202
"DE0654_HCMC_2001",214
"DE0654_HCMC_2001",223
"DE0654_HCMC_2001",259
"DE0654_HCMC_2001",260
"DE0654_HCMC_2001",297
"DE0654_HCMC_2001",332
"DE0654_HCMC_2001",350
"DE0654_HCMC_2001",351
"DE0654_HCMC_2001",378
"DE0655_HCMC_2001",9
"DE0655_HCMC_2001",16
"DE0655_HCMC_2001",24
"DE0655_HCMC_2001",34
"DE0655_HCMC_2001",113
"DE0655_HCMC_2001",182
"DE0655_HCMC_2001",196
"DE0655_HCMC_2001",198
"DE0655_HCMC_2001",219
"DE0655_HCMC_2001",327
"DE0655_HCMC_2001",351
"DE0685_HCMC_2001",9
"DE0685_HCMC_2001",16
"DE0685_HCMC_2001",24
"DE0685_HCMC_2001",34
"DE0685_HCMC_2001",55
"DE0685_HCMC_2001",66
"DE0685_HCMC_2001",74
"DE0685_HCMC_2001",78
"DE0685_HCMC_2001",113
"DE0685_HCMC_2001",140
"DE0685_HCMC_2001",171
"DE0685_HCMC_2001",182
"DE0685_HCMC_2001",198
"DE0685_HCMC_2001",206
"DE0685_HCMC_2001",210
"DE0685_HCMC_2001",244
"DE0685_HCMC_2001",261
"DE0685_HCMC_2001",309
"DE0685_HCMC_2001",341
"DE0685_HCMC_2001",351
"DE0685_HCMC_2001",355
"DE0685_HCMC_2001",368
"DE0816_HCMC_2001",9
"DE0816_HCMC_2001",16
"DE0816_HCMC_2001",24
"DE0816_HCMC_2001",34
"DE0816_HCMC_2001",75
"DE0816_HCMC_2001",113
"DE0816_HCMC_2001",182
"DE0816_HCMC_2001",196
"DE0816_HCMC_2001",198
"DE0816_HCMC_2001",219
"DE0816_HCMC_2001",327
"DE0816_HCMC_2001",351
"DE0846_HCMC_2001",9
"DE0846_HCMC_2001",24
"DE0846_HCMC_2001",29
"DE0846_HCMC_2001",93
"DE0846_HCMC_2001",113
"DE0846_HCMC_2001",132
"DE0846_HCMC_2001",135
"DE0846_HCMC_2001",138
"DE0846_HCMC_2001",165
"DE0846_HCMC_2001",182
"DE0846_HCMC_2001",183
"DE0846_HCMC_2001",198
"DE0846_HCMC_2001",208
"DE0846_HCMC_2001",256
"DE0846_HCMC_2001",285
"DE0846_HCMC_2001",290
"DE0846_HCMC_2001",308
"DE0846_HCMC_2001",310
"DE0846_HCMC_2001",330
"DE0846_HCMC_2001",371
"DE0846_HCMC_2001",372
"DE0885_HCMC_2001",9
"DE0885_HCMC_2001",16
"DE0885_HCMC_2001",24
"DE0885_HCMC_2001",34
"DE0885_HCMC_2001",101
"DE0885_HCMC_2001",113
"DE0885_HCMC_2001",182
"DE0885_HCMC_2001",196
"DE0885_HCMC_2001",198
"DE0885_HCMC_2001",219
"DE0885_HCMC_2001",327
"DE0885_HCMC_2001",351
"DE0891_HCMC_2001",9
"DE0891_HCMC_2001",16
"DE0891_HCMC_2001",24
"DE0891_HCMC_2001",34
"DE0891_HCMC_2001",113
"DE0891_HCMC_2001",182
"DE0891_HCMC_2001",196
"DE0891_HCMC_2001",198
"DE0891_HCMC_2001",219
"DE0891_HCMC_2001",327
"DE0891_HCMC_2001",351
"DE0900_HCMC_2001",9
"DE0900_HCMC_2001",16
"DE0900_HCMC_2001",24
"DE0900_HCMC_2001",34
"DE0900_HCMC_2001",113
"DE0900_HCMC_2001",182
"DE0900_HCMC_2001",196
"DE0900_HCMC_2001",198
"DE0900_HCMC_2001",219
"DE0900_HCMC_2001",327
"DE0900_HCMC_2001",351
"DE0965_HCMC_2001",9
"DE0965_HCMC_2001",12
"DE0965_HCMC_2001",13
"DE0965_HCMC_2001",16
"DE0965_HCMC_2001",24
"DE0965_HCMC_2001",28
"DE0965_HCMC_2001",34
"DE0965_HCMC_2001",49
"DE0965_HCMC_2001",70
"DE0965_HCMC_2001",91
"DE0965_HCMC_2001",113
"DE0965_HCMC_2001",124
"DE0965_HCMC_2001",142
"DE0965_HCMC_2001",166
"DE0965_HCMC_2001",182
"DE0965_HCMC_2001",196
"DE0965_HCMC_2001",198
"DE0965_HCMC_2001",251
"DE0965_HCMC_2001",253
"DE0965_HCMC_2001",265
"DE0965_HCMC_2001",351
"DE0965_HCMC_2001",376
"DE0965_HCMC_2001",385
"DE1063_HCMC_2002",9
"DE1063_HCMC_2002",24
"DE1063_HCMC_2002",29
"DE1063_HCMC_2002",93
"DE1063_HCMC_2002",113
"DE1063_HCMC_2002",132
"DE1063_HCMC_2002",135
"DE1063_HCMC_2002",137
"DE1063_HCMC_2002",138
"DE1063_HCMC_2002",139
"DE1063_HCMC_2002",153
"DE1063_HCMC_2002",160
"DE1063_HCMC_2002",165
"DE1063_HCMC_2002",174
"DE1063_HCMC_2002",182
"DE1063_HCMC_2002",183
"DE1063_HCMC_2002",198
"DE1063_HCMC_2002",208
"DE1063_HCMC_2002",243
"DE1063_HCMC_2002",256
"DE1063_HCMC_2002",285
"DE1063_HCMC_2002",290
"DE1063_HCMC_2002",293
"DE1063_HCMC_2002",308
"DE1063_HCMC_2002",310
"DE1063_HCMC_2002",330
"DE1063_HCMC_2002",366
"DE1063_HCMC_2002",372
"DE1063_HCMC_2002",373
"DE1140_HCMC_2002",9
"DE1140_HCMC_2002",24
"DE1140_HCMC_2002",52
"DE1140_HCMC_2002",53
"DE1140_HCMC_2002",63
"DE1140_HCMC_2002",113
"DE1140_HCMC_2002",173
"DE1140_HCMC_2002",182
"DE1140_HCMC_2002",189
"DE1140_HCMC_2002",198
"DE1140_HCMC_2002",201
"DE1140_HCMC_2002",274
"DE1140_HCMC_2002",276
"DE1140_HCMC_2002",277
"DE1140_HCMC_2002",278
"DE1140_HCMC_2002",287
"DE1140_HCMC_2002",305
"DE1140_HCMC_2002",317
"DE1140_HCMC_2002",357
"DE1140_HCMC_2002",370
"DE1150_HCMC_2002",9
"DE1150_HCMC_2002",16
"DE1150_HCMC_2002",24
"DE1150_HCMC_2002",34
"DE1150_HCMC_2002",113
"DE1150_HCMC_2002",182
"DE1150_HCMC_2002",196
"DE1150_HCMC_2002",198
"DE1150_HCMC_2002",219
"DE1150_HCMC_2002",327
"DE1150_HCMC_2002",351
"DE1165_HCMC_2002",9
"DE1165_HCMC_2002",24
"DE1165_HCMC_2002",29
"DE1165_HCMC_2002",39
"DE1165_HCMC_2002",45
"DE1165_HCMC_2002",113
"DE1165_HCMC_2002",126
"DE1165_HCMC_2002",132
"DE1165_HCMC_2002",134
"DE1165_HCMC_2002",137
"DE1165_HCMC_2002",148
"DE1165_HCMC_2002",153
"DE1165_HCMC_2002",160
"DE1165_HCMC_2002",174
"DE1165_HCMC_2002",182
"DE1165_HCMC_2002",183
"DE1165_HCMC_2002",198
"DE1165_HCMC_2002",208
"DE1165_HCMC_2002",212
"DE1165_HCMC_2002",275
"DE1165_HCMC_2002",290
"DE1165_HCMC_2002",315
"DE1165_HCMC_2002",372
"DE1191_HCMC_2002",9
"DE1191_HCMC_2002",16
"DE1191_HCMC_2002",24
"DE1191_HCMC_2002",34
"DE1191_HCMC_2002",99
"DE1191_HCMC_2002",113
"DE1191_HCMC_2002",182
"DE1191_HCMC_2002",196
"DE1191_HCMC_2002",198
"DE1191_HCMC_2002",219
"DE1191_HCMC_2002",327
"DE1191_HCMC_2002",351
"DE1198_HCMC_2002",9
"DE1198_HCMC_2002",16
"DE1198_HCMC_2002",24
"DE1198_HCMC_2002",34
"DE1198_HCMC_2002",113
"DE1198_HCMC_2002",182
"DE1198_HCMC_2002",196
"DE1198_HCMC_2002",198
"DE1198_HCMC_2002",219
"DE1198_HCMC_2002",327
"DE1198_HCMC_2002",351
"DE1208_HCMC_2002",9
"DE1208_HCMC_2002",15
"DE1208_HCMC_2002",24
"DE1208_HCMC_2002",52
"DE1208_HCMC_2002",67
"DE1208_HCMC_2002",87
"DE1208_HCMC_2002",106
"DE1208_HCMC_2002",113
"DE1208_HCMC_2002",173
"DE1208_HCMC_2002",182
"DE1208_HCMC_2002",188
"DE1208_HCMC_2002",189
"DE1208_HCMC_2002",190
"DE1208_HCMC_2002",198
"DE1208_HCMC_2002",272
"DE1208_HCMC_2002",274
"DE1208_HCMC_2002",277
"DE1208_HCMC_2002",278
"DE1208_HCMC_2002",287
"DE1208_HCMC_2002",305
"DE1208_HCMC_2002",337
"DE1208_HCMC_2002",357
"DE1209_HCMC_2002",9
"DE1209_HCMC_2002",20
"DE1209_HCMC_2002",21
"DE1209_HCMC_2002",24
"DE1209_HCMC_2002",26
"DE1209_HCMC_2002",43
"DE1209_HCMC_2002",48
"DE1209_HCMC_2002",61
"DE1209_HCMC_2002",86
"DE1209_HCMC_2002",88
"DE1209_HCMC_2002",113
"DE1209_HCMC_2002",120
"DE1209_HCMC_2002",130
"DE1209_HCMC_2002",149
"DE1209_HCMC_2002",159
"DE1209_HCMC_2002",179
"DE1209_HCMC_2002",181
"DE1209_HCMC_2002",182
